x_m,y_m,z_m,dir_x,dir_y,dir_z
-2.3303392028808596,3.2136444091796874,0,-0.34185215830802917,-0.015551051124930382,-0.93962506707146332
-3.0694909667968751,2.1660676574707032,0,-0.34200307726860046,-0.015742765739560127,-0.93956695368966492
2.485943145751953,2.8418292236328124,0,-0.34133780002593994,-0.014833759516477585,-0.93982363550405501
3.24399658203125,1.5486196899414062,0,-0.34125456213951111,-0.014998151920735836,-0.93985125379388257
1.7073072814941406,-0.83567031860351559,0,-0.34155979752540588,-0.015327845700085163,-0.93973504875608316
-0.56155452728271482,1.205298843383789,0,-0.34140452742576599,-0.014977806247770786,-0.93979711319688231
-2.3185122680664061,-1.1165823364257812,0,-0.34235090017318726,-0.015286250039935112,-0.93944781212706274
-1.6290391540527345,2.9757504272460937,0,-0.34230884909629822,-0.014767056331038475,-0.93947143962851987
0.031297261714935305,-0.79412124633789061,0,-0.34211933612823486,-0.015253046527504921,-0.9395327053481457
0.23001930236816406,-1.7970097351074219,0,-0.34222012758255005,-0.015509230084717274,-0.9394918030826892
-0.33669059753417968,-1.2295919799804689,0,-0.34228858351707458,-0.015438033267855644,-0.93946803709476734
-1.273319320678711,0.82287658691406251,0,-0.34301292896270752,-0.015217895619571209,-0.93920740319555429
1.5588877868652344,-1.7962310791015625,0,-0.34083276987075806,-0.014531981199979782,-0.94001161934554311
2.446341552734375,-0.29589357376098635,0,-0.34068948030471802,-0.014283253811299801,-0.94006737347397773
-0.42401218414306641,3.0454962158203127,0,-0.34107884764671326,-0.013872799463570118,-0.93993231943743361
0.39408695220947265,-2.3614425659179688,0,-0.34101063013076782,-0.01479009073227644,-0.93994308516736669
1.6490702819824219,-0.44996620178222657,0,-0.34082114696502686,-0.014456384815275669,-0.94001699916518333
2.2874328613281252,3.2441650390625001,0,-0.34075576066970825,-0.013791743665933609,-0.94005068979128015
-0.84801170349121091,-2.5156103515625001,0,-0.34124678373336792,-0.014790535904467106,-0.93985736824227251
1.4893257141113281,0.48567680358886722,0,-0.3409329354763031,-0.014207005500793457,-0.93998026282588054
-1.376370086669922,-1.0812576293945313,0,-0.34843611717224121,-0.016442608088254929,-0.93718830172446577
-1.9949784851074219,-1.1661032104492188,0,-0.34856897592544556,-0.01646670326590538,-0.93713847253532323
-2.3978080749511719,2.3357495117187499,0,-0.34865453839302063,-0.015787430107593536,-0.93711833292735636
2.8965637207031252,1.1880317687988282,0,-0.34780272841453552,-0.016022428870201111,-0.93743082085053309
1.4882574462890625,1.6850393676757813,0,-0.34215825796127319,-0.015043873339891434,-0.93952190415329873
1.4564453125000001,-2.1368528747558595,0,-0.34222793579101562,-0.015557822771370411,-0.93948815538825992
-3.9477456665039061,-0.76867164611816408,0,-0.34246504306793213,-0.015316462144255638,-0.93940571653778171
1.3802766418457031,-3.0133023071289062,0,-0.34230843186378479,-0.015568448230624199,-0.93945865310541843
-2.7741290283203126,1.3164710998535156,0,-0.34282293915748596,-0.014982772991061211,-0.93928054855880039
