elevation_deg,id,center_x,center_y,center_z,normal_x,normal_y,normal_z,radius_of_curvature
45,51,-2.03439979,-2.113877512,-15.441680761,0.1289584305102177,0.13487501868212232,0.9824349609698539,16.0475926
45,52,0.8148502885,-2.8179179605,-15.441388483499999,-0.051875763164739484,0.17909215822852917,0.9824636909612097,15.9301001
45,53,2.8527399285,-0.7050426575,-15.4406853685,-0.18157720739434002,0.04470223805784763,0.982360131350765,16.061041
50,0,0.8180124520000001,0.001203396,-15.958402094,-0.05114309568069015,-0.000312696079749246,0.9986912866273328,16.0488889
50,1,0.4089828,0.709539457,-15.958559574,-0.02580452064820559,-0.04450605440131377,0.9986757921546631,15.992963
50,2,-0.408987,0.709539752,-15.958559514,0.02564511895966179,-0.04481652357183782,0.9986660137846284,16.0498999
50,3,-0.818017072,0.001204035,-15.958401755,0.05132763580983676,-0.0003011633166795365,0.9986818227557911,15.9893544
50,4,-0.409020956,-0.707029483,-15.958157567,0.025761284552014166,0.04437529995108367,0.9986827268820071,16.0558258
50,5,0.4089832599999999,-0.7070289860000001,-15.958158779,-0.025415085432433628,0.04414820426562017,0.9987016619053876,16.012963
50,6,1.633856742,0.001279117,-15.831626446,-0.10283863878830046,-0.00034068066260569476,0.9946979935180605,15.9949049
50,7,0.8169586470000001,1.416324975,-15.831988054,-0.05135162410112433,-0.0892593168908317,0.9946837613283724,16.001011
50,8,-0.8169624010000001,1.4163257610000002,-15.831988268,0.05165574351031236,-0.08894711346561447,0.9946959812769587,16.0095495
