event_id,telescope_id,photon_index,source_bunch_index,u_m,v_m,signal_weight,time_ns
110,0,2021,152,-2.609006752,0.1351784993,1,-37.75940164
110,0,2022,152,-2.609006752,0.1351784993,1,-37.75940164
110,0,2023,152,-2.609006752,0.1351784993,1,-37.75940164
110,0,2024,152,-2.609006752,0.1351784993,1,-37.75940164
110,0,2025,153,-3.04255161,0.194225492,1,-37.06250274
110,0,2026,153,-3.04255161,0.194225492,1,-37.06250274
110,0,2027,153,-3.04255161,0.194225492,1,-37.06250274
110,0,2028,153,-3.04255161,0.194225492,1,-37.06250274
110,0,2029,153,-3.04255161,0.194225492,1,-37.06250274
110,0,2030,154,-3.002386022,0.2129486418,1,-37.16515227
110,0,2031,154,-3.002386022,0.2129486418,1,-37.16515227
110,0,2032,154,-3.002386022,0.2129486418,1,-37.16515227
110,0,2033,154,-3.002386022,0.2129486418,1,-37.16515227
110,0,2045,157,-2.699758344,0.1844941877,1,-37.1002433
110,0,2046,157,-2.699758344,0.1844941877,1,-37.1002433
110,0,2047,157,-2.699758344,0.1844941877,1,-37.1002433
110,0,2048,157,-2.699758344,0.1844941877,1,-37.1002433
110,0,2049,157,-2.699758344,0.1844941877,1,-37.1002433
110,0,2050,158,-2.980404414,0.1728702991,1,-38.00167555
110,0,2051,158,-2.980404414,0.1728702991,1,-38.00167555
110,0,2052,158,-2.980404414,0.1728702991,1,-38.00167555
110,0,2053,158,-2.980404414,0.1728702991,1,-38.00167555
110,0,2054,158,-2.980404414,0.1728702991,1,-38.00167555
110,0,2085,165,-2.910082914,0.2313854667,1,-36.79500842
110,0,2086,165,-2.910082914,0.2313854667,1,-36.79500842
110,0,2087,165,-2.910082914,0.2313854667,1,-36.79500842
110,0,2088,165,-2.910082914,0.2313854667,1,-36.79500842
110,0,2090,166,-2.607051831,0.1374368158,1,-37.76236962
110,0,2091,166,-2.607051831,0.1374368158,1,-37.76236962
110,0,2092,166,-2.607051831,0.1374368158,1,-37.76236962
110,0,2093,166,-2.607051831,0.1374368158,1,-37.76236962
