event_id,shower_event_id,array_id,telescope_id,source_bunch_index,source_coordinate_frame,input_x_m,input_y_m,input_z_m,input_dir_x,input_dir_y,input_dir_z,time_ns,emission_altitude_km,multiplicity,wavelength_nm,eventio_2d
117,1,17,0,109,corsika_nwu_relative,-3.387000122,1.485,0,-0.02346666716,-0.02476666681,-0.9994177944,-64.80000305,5.09330875,4.769999981,444.9460996,1
117,1,17,0,110,corsika_nwu_relative,-2.375,2.328000031,0,-0.02199999988,-0.02353333309,-0.9994809564,-65,5.09330875,4.78000021,699.5488515,1
117,1,17,0,111,corsika_nwu_relative,-3.796000061,0.6320000076,0,-0.02406666614,-0.02596666664,-0.9993730674,-64.69999695,5.09330875,4.789999962,297.9957724,1
117,1,17,0,112,corsika_nwu_relative,0.065,-2.617999878,0,-0.01846666634,-0.0307,-0.9993580401,-64.69999695,5.09330875,4.800000191,308.7736923,1
117,1,17,0,113,corsika_nwu_relative,1.328000031,-1.326999969,0,-0.01663333364,-0.0288333334,-0.999445832,-64.90000153,5.09330875,4.809999943,501.8059421,1
117,1,17,0,114,corsika_nwu_relative,-2.058000031,-2.736000061,0,-0.02156666666,-0.03089999966,-0.9992897823,-64.5,5.081594375,4.820000172,655.7407974,1
117,1,17,0,115,corsika_nwu_relative,-3.076000061,1.788999939,0,-0.02306666598,-0.0242666658,-0.9994393718,-64.90000153,5.081594375,4.829999924,692.8943089,1
117,1,17,0,116,corsika_nwu_relative,-1.225999985,-2.876000061,0,-0.02033333294,-0.03113333322,-0.9993083964,-64.59999847,5.081594375,4.840000153,316.3608163,1
117,1,17,0,117,corsika_nwu_relative,-2.551000061,-2.483999939,0,-0.02229999937,-0.03056666628,-0.9992839381,-64.5,5.081594375,4.849999905,496.2471645,1
117,1,17,0,118,corsika_nwu_relative,-0.9790000153,2.558000031,0,-0.01996666752,-0.02309999987,-0.9995337524,-65.09999847,5.081594375,4.860000134,842.4099086,1
117,1,17,0,119,corsika_nwu_relative,0.2489999962,-2.466999969,0,-0.01816666685,-0.03056666628,-0.9993676256,-64.69999695,5.069907188,4.869999886,539.684416,1
117,1,17,0,120,corsika_nwu_relative,-0.5320000076,-2.778999939,0,-0.01930000074,-0.03103333339,-0.999331998,-64.59999847,5.069907188,4.880000114,280.3398179,1
