event_id,telescope_id,photon_index,source_bunch_index,u_m,v_m,signal_weight,time_ns
117,0,6229,387,0.05067265441,-0.09065351645,1,-40.15472216
117,0,6230,387,0.05067265441,-0.09065351645,1,-40.15472216
117,0,6231,387,0.05067265441,-0.09065351645,1,-40.15472216
117,0,6232,388,0.04354001549,-0.09517117954,1,-40.15077561
117,0,6233,388,0.04354001549,-0.09517117954,1,-40.15077561
117,0,6234,388,0.04354001549,-0.09517117954,1,-40.15077561
117,0,6235,388,0.04354001549,-0.09517117954,1,-40.15077561
117,0,6236,388,0.04354001549,-0.09517117954,1,-40.15077561
117,0,6237,389,0.05837535391,-0.03714561633,1,-39.20984524
117,0,6238,389,0.05837535391,-0.03714561633,1,-39.20984524
117,0,6239,389,0.05837535391,-0.03714561633,1,-39.20984524
117,0,6240,389,0.05837535391,-0.03714561633,1,-39.20984524
117,0,6241,389,0.05837535391,-0.03714561633,1,-39.20984524
117,0,6242,390,0.06449085186,-0.06634483356,1,-40.13531466
117,0,6243,390,0.06449085186,-0.06634483356,1,-40.13531466
117,0,6244,390,0.06449085186,-0.06634483356,1,-40.13531466
117,0,6245,390,0.06449085186,-0.06634483356,1,-40.13531466
117,0,6246,390,0.06449085186,-0.06634483356,1,-40.13531466
117,0,6247,391,0.003391886042,-0.02756946031,1,-39.19901445
117,0,6248,391,0.003391886042,-0.02756946031,1,-39.19901445
117,0,6249,391,0.003391886042,-0.02756946031,1,-39.19901445
117,0,6250,391,0.003391886042,-0.02756946031,1,-39.19901445
117,0,6251,391,0.003391886042,-0.02756946031,1,-39.19901445
117,0,6252,392,-0.01170948353,-0.04143393045,1,-39.29612038
117,0,6253,392,-0.01170948353,-0.04143393045,1,-39.29612038
117,0,6254,392,-0.01170948353,-0.04143393045,1,-39.29612038
117,0,6255,392,-0.01170948353,-0.04143393045,1,-39.29612038
117,0,6256,392,-0.01170948353,-0.04143393045,1,-39.29612038
117,0,6257,393,0.005073387904,-0.02679270737,1,-39.20102104
117,0,6258,393,0.005073387904,-0.02679270737,1,-39.20102104
117,0,6259,393,0.005073387904,-0.02679270737,1,-39.20102104
117,0,6260,393,0.005073387904,-0.02679270737,1,-39.20102104
117,0,6262,394,0.064107874,-0.06328830149,1,-40.12702684
117,0,6263,394,0.064107874,-0.06328830149,1,-40.12702684
117,0,6264,394,0.064107874,-0.06328830149,1,-40.12702684
117,0,6265,394,0.064107874,-0.06328830149,1,-40.12702684
117,0,6266,394,0.064107874,-0.06328830149,1,-40.12702684
117,0,6267,395,0.02025095918,-0.02138144432,1,-39.2271584
117,0,6268,395,0.02025095918,-0.02138144432,1,-39.2271584
117,0,6269,395,0.02025095918,-0.02138144432,1,-39.2271584
117,0,6270,395,0.02025095918,-0.02138144432,1,-39.2271584
117,0,6271,395,0.02025095918,-0.02138144432,1,-39.2271584
117,0,6272,396,0.04323699792,-0.02603597955,1,-39.26702068
117,0,6273,396,0.04323699792,-0.02603597955,1,-39.26702068
117,0,6274,396,0.04323699792,-0.02603597955,1,-39.26702068
117,0,6275,396,0.04323699792,-0.02603597955,1,-39.26702068
117,0,6276,396,0.04323699792,-0.02603597955,1,-39.26702068
117,0,6277,397,0.06218650991,-0.07387465761,1,-40.13734075
117,0,6278,397,0.06218650991,-0.07387465761,1,-40.13734075
117,0,6279,397,0.06218650991,-0.07387465761,1,-40.13734075
117,0,6280,397,0.06218650991,-0.07387465761,1,-40.13734075
117,0,6281,397,0.06218650991,-0.07387465761,1,-40.13734075
117,0,6282,398,0.06055817386,-0.07757367773,1,-40.13991001
117,0,6283,398,0.06055817386,-0.07757367773,1,-40.13991001
117,0,6284,398,0.06055817386,-0.07757367773,1,-40.13991001
117,0,6285,398,0.06055817386,-0.07757367773,1,-40.13991001
117,0,6286,398,0.06055817386,-0.07757367773,1,-40.13991001
117,0,6287,399,0.001031538476,-0.09576446367,1,-40.0198348
117,0,6288,399,0.001031538476,-0.09576446367,1,-40.0198348
117,0,6289,399,0.001031538476,-0.09576446367,1,-40.0198348
117,0,6290,399,0.001031538476,-0.09576446367,1,-40.0198348
117,0,6291,399,0.001031538476,-0.09576446367,1,-40.0198348
117,0,6292,400,0.04772826301,-0.02818729422,1,-39.27511911
117,0,6293,400,0.04772826301,-0.02818729422,1,-39.27511911
117,0,6294,400,0.04772826301,-0.02818729422,1,-39.27511911
117,0,6295,400,0.04772826301,-0.02818729422,1,-39.27511911
117,0,6296,400,0.04772826301,-0.02818729422,1,-39.27511911
117,0,6297,401,-0.0127479605,-0.04396828029,1,-39.30378934
117,0,6298,401,-0.0127479605,-0.04396828029,1,-39.30378934
117,0,6299,401,-0.0127479605,-0.04396828029,1,-39.30378934
117,0,6300,401,-0.0127479605,-0.04396828029,1,-39.30378934
117,0,6301,401,-0.0127479605,-0.04396828029,1,-39.30378934
117,0,6302,402,0.03846257759,-0.02402407243,1,-39.25586446
117,0,6303,402,0.03846257759,-0.02402407243,1,-39.25586446
117,0,6304,402,0.03846257759,-0.02402407243,1,-39.25586446
117,0,6305,402,0.03846257759,-0.02402407243,1,-39.25586446
117,0,6306,402,0.03846257759,-0.02402407243,1,-39.25586446
117,0,6307,403,-0.0005211673021,-0.02168263765,1,-39.19443157
117,0,6308,403,-0.0005211673021,-0.02168263765,1,-39.19443157
117,0,6309,403,-0.0005211673021,-0.02168263765,1,-39.19443157
117,0,6310,403,-0.0005211673021,-0.02168263765,1,-39.19443157
117,0,6311,403,-0.0005211673021,-0.02168263765,1,-39.19443157
117,0,6312,404,0.05782853425,-0.03558742367,1,-39.29803505
117,0,6313,404,0.05782853425,-0.03558742367,1,-39.29803505
117,0,6314,404,0.05782853425,-0.03558742367,1,-39.29803505
117,0,6315,404,0.05782853425,-0.03558742367,1,-39.29803505
117,0,6316,404,0.05782853425,-0.03558742367,1,-39.29803505
117,0,6317,405,0.04779930577,-0.08496823963,1,-40.22648449
117,0,6318,405,0.04779930577,-0.08496823963,1,-40.22648449
117,0,6319,405,0.04779930577,-0.08496823963,1,-40.22648449
117,0,6320,405,0.04779930577,-0.08496823963,1,-40.22648449
117,0,6321,405,0.04779930577,-0.08496823963,1,-40.22648449
117,0,6322,406,-0.006182725187,-0.08914430177,1,-40.00164426
117,0,6323,406,-0.006182725187,-0.08914430177,1,-40.00164426
117,0,6324,406,-0.006182725187,-0.08914430177,1,-40.00164426
117,0,6325,406,-0.006182725187,-0.08914430177,1,-40.00164426
117,0,6326,406,-0.006182725187,-0.08914430177,1,-40.00164426
117,0,6327,407,0.04155237866,-0.09321488602,1,-40.06127033
117,0,6328,407,0.04155237866,-0.09321488602,1,-40.06127033
117,0,6329,407,0.04155237866,-0.09321488602,1,-40.06127033
117,0,6330,407,0.04155237866,-0.09321488602,1,-40.06127033
117,0,6332,408,0.02477899245,-0.09644933977,1,-40.04583757
117,0,6333,408,0.02477899245,-0.09644933977,1,-40.04583757
117,0,6334,408,0.02477899245,-0.09644933977,1,-40.04583757
117,0,6335,408,0.02477899245,-0.09644933977,1,-40.04583757
117,0,6336,408,0.02477899245,-0.09644933977,1,-40.04583757
117,0,6337,409,0.03753588555,-0.09460200574,1,-40.05762164
117,0,6338,409,0.03753588555,-0.09460200574,1,-40.05762164
117,0,6339,409,0.03753588555,-0.09460200574,1,-40.05762164
117,0,6340,409,0.03753588555,-0.09460200574,1,-40.05762164
117,0,6347,411,0.01024215629,-0.01702547082,1,-39.2040231
117,0,6348,411,0.01024215629,-0.01702547082,1,-39.2040231
117,0,6349,411,0.01024215629,-0.01702547082,1,-39.2040231
117,0,6350,411,0.01024215629,-0.01702547082,1,-39.2040231
117,0,6351,411,0.01024215629,-0.01702547082,1,-39.2040231
117,0,6352,412,-0.01317397583,-0.03419564899,1,-39.29883314
117,0,6353,412,-0.01317397583,-0.03419564899,1,-39.29883314
117,0,6354,412,-0.01317397583,-0.03419564899,1,-39.29883314
117,0,6355,412,-0.01317397583,-0.03419564899,1,-39.29883314
117,0,6357,413,0.02958256528,-0.09646889819,1,-40.04930572
117,0,6358,413,0.02958256528,-0.09646889819,1,-40.04930572
117,0,6359,413,0.02958256528,-0.09646889819,1,-40.04930572
117,0,6360,413,0.02958256528,-0.09646889819,1,-40.04930572
117,0,6361,413,0.02958256528,-0.09646889819,1,-40.04930572
117,0,6362,414,0.007737664954,-0.01762330505,1,-39.20296274
117,0,6363,414,0.007737664954,-0.01762330505,1,-39.20296274
117,0,6364,414,0.007737664954,-0.01762330505,1,-39.20296274
117,0,6365,414,0.007737664954,-0.01762330505,1,-39.20296274
117,0,6366,414,0.007737664954,-0.01762330505,1,-39.20296274
117,0,6367,415,-0.01650740657,-0.05846308512,1,-39.2267692
117,0,6368,415,-0.01650740657,-0.05846308512,1,-39.2267692
117,0,6369,415,-0.01650740657,-0.05846308512,1,-39.2267692
117,0,6370,415,-0.01650740657,-0.05846308512,1,-39.2267692
117,0,6372,416,0.03471093068,-0.01724915841,1,-39.2409436
117,0,6373,416,0.03471093068,-0.01724915841,1,-39.2409436
117,0,6374,416,0.03471093068,-0.01724915841,1,-39.2409436
117,0,6375,416,0.03471093068,-0.01724915841,1,-39.2409436
117,0,6377,417,0.05808203008,-0.03714861134,1,-39.29115724
117,0,6378,417,0.05808203008,-0.03714861134,1,-39.29115724
117,0,6379,417,0.05808203008,-0.03714861134,1,-39.29115724
117,0,6380,417,0.05808203008,-0.03714861134,1,-39.29115724
117,0,6382,418,0.0344473271,-0.0960912539,1,-40.05186542
117,0,6383,418,0.0344473271,-0.0960912539,1,-40.05186542
117,0,6384,418,0.0344473271,-0.0960912539,1,-40.05186542
117,0,6385,418,0.0344473271,-0.0960912539,1,-40.05186542
117,0,6386,418,0.0344473271,-0.0960912539,1,-40.05186542
117,0,6387,419,0.02921814203,-0.09712671012,1,-40.0474185
117,0,6388,419,0.02921814203,-0.09712671012,1,-40.0474185
117,0,6389,419,0.02921814203,-0.09712671012,1,-40.0474185
117,0,6390,419,0.02921814203,-0.09712671012,1,-40.0474185
117,0,6392,420,-0.01733992135,-0.04581145959,1,-39.21361263
117,0,6393,420,-0.01733992135,-0.04581145959,1,-39.21361263
117,0,6394,420,-0.01733992135,-0.04581145959,1,-39.21361263
117,0,6395,420,-0.01733992135,-0.04581145959,1,-39.21361263
117,0,6396,420,-0.01733992135,-0.04581145959,1,-39.21361263
117,0,6402,422,0.007392762989,-0.01735998482,1,-39.20500057
117,0,6403,422,0.007392762989,-0.01735998482,1,-39.20500057
117,0,6404,422,0.007392762989,-0.01735998482,1,-39.20500057
117,0,6405,422,0.007392762989,-0.01735998482,1,-39.20500057
117,0,6406,422,0.007392762989,-0.01735998482,1,-39.20500057
117,0,6407,423,0.05710799132,-0.03566344206,1,-39.28396323
