#============================
#
# MODTRAN options as follows:
#
# Atmospheric model: 1 (Tropical atmosphere)
# Haze: 10 (DESERT extinction, VIS is wind speed dependent)
# Season: 0
# Vulcanic dust: 0
# Zenith angle:  0.00 deg
# End altitude: 4.400 km
# Ground altitude: 4.400 km
#
#============================

# H2= 4.400, H1=    4.450     4.600     4.700     4.800     5.000     5.200     5.500     6.000     6.500     7.000     8.000     9.000    10.000    11.000    12.000    13.000    14.000    15.000    16.000    18.000    20.000    22.000    24.000    26.000    28.000    30.000    32.500    35.000    37.500    40.000    45.000    50.000    60.000    70.000    80.000    100.000 
        242       0.060893  0.121204  0.240222  0.357284  0.586236  0.808439  1.133962  1.657609  2.158459  2.637811  3.534191  4.364071  5.146859  5.898296  6.645391  7.418581  8.111728  8.547046  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        243       0.059959  0.119353  0.236572  0.351867  0.577426  0.796451  1.117444  1.634349  2.129250  2.603571  3.491862  4.316900  5.098021  5.854263  6.596816  7.334024  8.111728  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        244       0.058631  0.116704  0.231313  0.344062  0.564637  0.778857  1.092938  1.599053  2.084180  2.549649  3.422328  4.234652  5.005648  5.753164  6.492240  7.238788  7.927724  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        245       0.057835  0.115125  0.228209  0.339469  0.557229  0.768799  1.079202  1.580012  2.060661  2.522514  3.390168  4.200311  4.973164  5.728634  6.476366  7.243016  7.988349  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        246       0.056606  0.112687  0.223356  0.332240  0.545354  0.752434  1.056398  1.547075  2.018272  2.471398  3.323311  4.120315  4.880804  5.625980  6.362967  7.101046  7.824046  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        247       0.055907  0.111307  0.220647  0.328231  0.538846  0.743548  1.044184  1.529773  1.996728  2.446106  3.292506  4.085835  4.845892  5.589642  6.335236  7.112137  7.824046  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        248       0.055073  0.109634  0.217328  0.323288  0.530757  0.732486  1.028795  1.507827  1.968773  2.412784  3.249657  4.036665  4.791123  5.533249  6.279147  7.030629  7.824046  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        249       0.054631  0.108762  0.215621  0.320774  0.526712  0.726975  1.021304  1.497449  1.955942  2.397927  3.232484  4.018600  4.773589  5.520680  6.272502  7.023587  7.824046  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        250       0.053483  0.106458  0.211053  0.313966  0.515524  0.711470  0.999562  1.465703  1.914881  2.348007  3.166002  3.937341  4.680433  5.415554  6.156929  6.898424  7.652196  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        251       0.053107  0.105725  0.209603  0.311830  0.512087  0.706879  0.993324  1.457253  1.904690  2.336465  3.153410  3.925077  4.671043  5.406460  6.155455  6.907755  7.685644  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
