id,x_m,y_m,shape,size_m
470,0.09189999848604202,-0.22849999368190765,Square,0.0244
471,0.09189999848604202,-0.20270000398159027,Square,0.0244
472,0.09189999848604202,-0.1768999993801117,Square,0.0244
473,0.1177000030875206,-0.25429999828338623,Square,0.0244
474,0.1177000030875206,-0.22849999368190765,Square,0.0244
475,0.1177000030875206,-0.20270000398159027,Square,0.0244
476,0.1177000030875206,-0.1768999993801117,Square,0.0244
477,0.14350000023841858,-0.25429999828338623,Square,0.0244
478,0.14350000023841858,-0.22849999368190765,Square,0.0244
479,0.14350000023841858,-0.20270000398159027,Square,0.0244
480,0.14350000023841858,-0.1768999993801117,Square,0.0244
481,0.1768999993801117,-0.25429999828338623,Square,0.0244
482,0.1768999993801117,-0.22849999368190765,Square,0.0244
483,0.1768999993801117,-0.20270000398159027,Square,0.0244
484,0.1768999993801117,-0.1768999993801117,Square,0.0244
485,0.20270000398159027,-0.25429999828338623,Square,0.0244
486,0.20270000398159027,-0.22849999368190765,Square,0.0244
487,0.20270000398159027,-0.20270000398159027,Square,0.0244
488,0.20270000398159027,-0.1768999993801117,Square,0.0244
489,0.22849999368190765,-0.25429999828338623,Square,0.0244
490,0.22849999368190765,-0.22849999368190765,Square,0.0244
491,0.22849999368190765,-0.20270000398159027,Square,0.0244
492,0.22849999368190765,-0.1768999993801117,Square,0.0244
493,0.25429999828338623,-0.25429999828338623,Square,0.0244
494,0.25429999828338623,-0.22849999368190765,Square,0.0244
495,0.25429999828338623,-0.20270000398159027,Square,0.0244
496,0.25429999828338623,-0.1768999993801117,Square,0.0244
497,0.2816999852657318,-0.25429999828338623,Square,0.0244
498,0.2816999852657318,-0.22849999368190765,Square,0.0244
499,0.2816999852657318,-0.20270000398159027,Square,0.0244
500,0.2816999852657318,-0.1768999993801117,Square,0.0244
501,0.30750000476837164,-0.25429999828338623,Square,0.0244
502,0.30750000476837164,-0.22849999368190765,Square,0.0244
503,0.30750000476837164,-0.20270000398159027,Square,0.0244
504,0.30750000476837164,-0.1768999993801117,Square,0.0244
505,0.33329999446868896,-0.25429999828338623,Square,0.0244
506,0.33329999446868896,-0.22849999368190765,Square,0.0244
507,0.33329999446868896,-0.20270000398159027,Square,0.0244
508,0.33329999446868896,-0.1768999993801117,Square,0.0244
509,0.35910001397132874,-0.25429999828338623,Square,0.0244
510,0.35910001397132874,-0.22849999368190765,Square,0.0244
511,0.35910001397132874,-0.20270000398159027,Square,0.0244
512,0.35910001397132874,-0.1768999993801117,Square,0.0244
513,0.3865000009536743,-0.25429999828338623,Square,0.0244
514,0.3865000009536743,-0.22849999368190765,Square,0.0244
515,0.3865000009536743,-0.20270000398159027,Square,0.0244
516,0.3865000009536743,-0.1768999993801117,Square,0.0244
517,0.4122999906539917,-0.25429999828338623,Square,0.0244
518,0.4122999906539917,-0.22849999368190765,Square,0.0244
519,0.4122999906539917,-0.20270000398159027,Square,0.0244
520,0.4122999906539917,-0.1768999993801117,Square,0.0244
521,0.43810001015663147,-0.25429999828338623,Square,0.0244
522,0.43810001015663147,-0.22849999368190765,Square,0.0244
523,0.43810001015663147,-0.20270000398159027,Square,0.0244
524,0.43810001015663147,-0.1768999993801117,Square,0.0244
525,0.46389999985694885,-0.25429999828338623,Square,0.0244
526,0.46389999985694885,-0.22849999368190765,Square,0.0244
527,0.46389999985694885,-0.20270000398159027,Square,0.0244
528,0.46389999985694885,-0.1768999993801117,Square,0.0244
529,0.49729999899864197,-0.25429999828338623,Square,0.0244
530,0.49729999899864197,-0.22849999368190765,Square,0.0244
531,0.49729999899864197,-0.20270000398159027,Square,0.0244
532,0.49729999899864197,-0.1768999993801117,Square,0.0244
533,0.5231000185012817,-0.25429999828338623,Square,0.0244
534,0.5231000185012817,-0.22849999368190765,Square,0.0244
535,0.5231000185012817,-0.20270000398159027,Square,0.0244
536,0.5231000185012817,-0.1768999993801117,Square,0.0244
537,0.5489000082015991,-0.25429999828338623,Square,0.0244
538,0.5489000082015991,-0.22849999368190765,Square,0.0244
539,0.5489000082015991,-0.20270000398159027,Square,0.0244
540,0.5489000082015991,-0.1768999993801117,Square,0.0244
541,0.5746999979019165,-0.25429999828338623,Square,0.0244
542,0.5746999979019165,-0.22849999368190765,Square,0.0244
543,0.5746999979019165,-0.20270000398159027,Square,0.0244
544,0.5746999979019165,-0.1768999993801117,Square,0.0244
545,-0.5746999979019165,-0.14350000023841858,Square,0.0244
546,-0.5746999979019165,-0.1177000030875206,Square,0.0244
547,-0.5746999979019165,-0.09189999848604202,Square,0.0244
548,-0.5746999979019165,-0.06610000133514404,Square,0.0244
549,-0.5489000082015991,-0.14350000023841858,Square,0.0244
550,-0.5489000082015991,-0.1177000030875206,Square,0.0244
551,-0.5489000082015991,-0.09189999848604202,Square,0.0244
552,-0.5489000082015991,-0.06610000133514404,Square,0.0244
553,-0.5231000185012817,-0.14350000023841858,Square,0.0244
554,-0.5231000185012817,-0.1177000030875206,Square,0.0244
555,-0.5231000185012817,-0.09189999848604202,Square,0.0244
556,-0.5231000185012817,-0.06610000133514404,Square,0.0244
557,-0.49729999899864197,-0.14350000023841858,Square,0.0244
558,-0.49729999899864197,-0.1177000030875206,Square,0.0244
559,-0.49729999899864197,-0.09189999848604202,Square,0.0244
560,-0.49729999899864197,-0.06610000133514404,Square,0.0244
561,-0.46389999985694885,-0.14350000023841858,Square,0.0244
562,-0.46389999985694885,-0.1177000030875206,Square,0.0244
563,-0.46389999985694885,-0.09189999848604202,Square,0.0244
564,-0.46389999985694885,-0.06610000133514404,Square,0.0244
565,-0.43810001015663147,-0.14350000023841858,Square,0.0244
566,-0.43810001015663147,-0.1177000030875206,Square,0.0244
567,-0.43810001015663147,-0.09189999848604202,Square,0.0244
568,-0.43810001015663147,-0.06610000133514404,Square,0.0244
569,-0.4122999906539917,-0.14350000023841858,Square,0.0244
570,-0.4122999906539917,-0.1177000030875206,Square,0.0244
571,-0.4122999906539917,-0.09189999848604202,Square,0.0244
572,-0.4122999906539917,-0.06610000133514404,Square,0.0244
573,-0.3865000009536743,-0.14350000023841858,Square,0.0244
574,-0.3865000009536743,-0.1177000030875206,Square,0.0244
575,-0.3865000009536743,-0.09189999848604202,Square,0.0244
576,-0.3865000009536743,-0.06610000133514404,Square,0.0244
577,-0.35910001397132874,-0.14350000023841858,Square,0.0244
578,-0.35910001397132874,-0.1177000030875206,Square,0.0244
579,-0.35910001397132874,-0.09189999848604202,Square,0.0244
580,-0.35910001397132874,-0.06610000133514404,Square,0.0244
581,-0.33329999446868896,-0.14350000023841858,Square,0.0244
582,-0.33329999446868896,-0.1177000030875206,Square,0.0244
583,-0.33329999446868896,-0.09189999848604202,Square,0.0244
584,-0.33329999446868896,-0.06610000133514404,Square,0.0244
585,-0.30750000476837164,-0.14350000023841858,Square,0.0244
586,-0.30750000476837164,-0.1177000030875206,Square,0.0244
587,-0.30750000476837164,-0.09189999848604202,Square,0.0244
588,-0.30750000476837164,-0.06610000133514404,Square,0.0244
589,-0.2816999852657318,-0.14350000023841858,Square,0.0244
590,-0.2816999852657318,-0.1177000030875206,Square,0.0244
591,-0.2816999852657318,-0.09189999848604202,Square,0.0244
592,-0.2816999852657318,-0.06610000133514404,Square,0.0244
593,-0.25429999828338623,-0.14350000023841858,Square,0.0244
594,-0.25429999828338623,-0.1177000030875206,Square,0.0244
595,-0.25429999828338623,-0.09189999848604202,Square,0.0244
596,-0.25429999828338623,-0.06610000133514404,Square,0.0244
597,-0.22849999368190765,-0.14350000023841858,Square,0.0244
598,-0.22849999368190765,-0.1177000030875206,Square,0.0244
599,-0.22849999368190765,-0.09189999848604202,Square,0.0244
600,-0.22849999368190765,-0.06610000133514404,Square,0.0244
601,-0.20270000398159027,-0.14350000023841858,Square,0.0244
602,-0.20270000398159027,-0.1177000030875206,Square,0.0244
603,-0.20270000398159027,-0.09189999848604202,Square,0.0244
604,-0.20270000398159027,-0.06610000133514404,Square,0.0244
605,-0.1768999993801117,-0.14350000023841858,Square,0.0244
606,-0.1768999993801117,-0.1177000030875206,Square,0.0244
607,-0.1768999993801117,-0.09189999848604202,Square,0.0244
608,-0.1768999993801117,-0.06610000133514404,Square,0.0244
609,-0.14350000023841858,-0.14350000023841858,Square,0.0244
610,-0.14350000023841858,-0.1177000030875206,Square,0.0244
611,-0.14350000023841858,-0.09189999848604202,Square,0.0244
612,-0.14350000023841858,-0.06610000133514404,Square,0.0244
613,-0.1177000030875206,-0.14350000023841858,Square,0.0244
614,-0.1177000030875206,-0.1177000030875206,Square,0.0244
615,-0.1177000030875206,-0.09189999848604202,Square,0.0244
616,-0.1177000030875206,-0.06610000133514404,Square,0.0244
617,-0.09189999848604202,-0.14350000023841858,Square,0.0244
618,-0.09189999848604202,-0.1177000030875206,Square,0.0244
619,-0.09189999848604202,-0.09189999848604202,Square,0.0244
620,-0.09189999848604202,-0.06610000133514404,Square,0.0244
621,-0.06610000133514404,-0.14350000023841858,Square,0.0244
622,-0.06610000133514404,-0.1177000030875206,Square,0.0244
623,-0.06610000133514404,-0.09189999848604202,Square,0.0244
624,-0.06610000133514404,-0.06610000133514404,Square,0.0244
625,-0.03869999945163727,-0.14350000023841858,Square,0.0244
626,-0.03869999945163727,-0.1177000030875206,Square,0.0244
627,-0.03869999945163727,-0.09189999848604202,Square,0.0244
628,-0.03869999945163727,-0.06610000133514404,Square,0.0244
629,-0.012900000438094139,-0.14350000023841858,Square,0.0244
630,-0.012900000438094139,-0.1177000030875206,Square,0.0244
631,-0.012900000438094139,-0.09189999848604202,Square,0.0244
632,-0.012900000438094139,-0.06610000133514404,Square,0.0244
633,0.012900000438094139,-0.14350000023841858,Square,0.0244
634,0.012900000438094139,-0.1177000030875206,Square,0.0244
635,0.012900000438094139,-0.09189999848604202,Square,0.0244
636,0.012900000438094139,-0.06610000133514404,Square,0.0244
637,0.03869999945163727,-0.14350000023841858,Square,0.0244
638,0.03869999945163727,-0.1177000030875206,Square,0.0244
639,0.03869999945163727,-0.09189999848604202,Square,0.0244
640,0.03869999945163727,-0.06610000133514404,Square,0.0244
641,0.06610000133514404,-0.14350000023841858,Square,0.0244
642,0.06610000133514404,-0.1177000030875206,Square,0.0244
643,0.06610000133514404,-0.09189999848604202,Square,0.0244
644,0.06610000133514404,-0.06610000133514404,Square,0.0244
645,0.09189999848604202,-0.14350000023841858,Square,0.0244
646,0.09189999848604202,-0.1177000030875206,Square,0.0244
647,0.09189999848604202,-0.09189999848604202,Square,0.0244
648,0.09189999848604202,-0.06610000133514404,Square,0.0244
649,0.1177000030875206,-0.14350000023841858,Square,0.0244
650,0.1177000030875206,-0.1177000030875206,Square,0.0244
651,0.1177000030875206,-0.09189999848604202,Square,0.0244
652,0.1177000030875206,-0.06610000133514404,Square,0.0244
653,0.14350000023841858,-0.14350000023841858,Square,0.0244
654,0.14350000023841858,-0.1177000030875206,Square,0.0244
655,0.14350000023841858,-0.09189999848604202,Square,0.0244
656,0.14350000023841858,-0.06610000133514404,Square,0.0244
657,0.1768999993801117,-0.14350000023841858,Square,0.0244
658,0.1768999993801117,-0.1177000030875206,Square,0.0244
659,0.1768999993801117,-0.09189999848604202,Square,0.0244
660,0.1768999993801117,-0.06610000133514404,Square,0.0244
661,0.20270000398159027,-0.14350000023841858,Square,0.0244
662,0.20270000398159027,-0.1177000030875206,Square,0.0244
663,0.20270000398159027,-0.09189999848604202,Square,0.0244
664,0.20270000398159027,-0.06610000133514404,Square,0.0244
665,0.22849999368190765,-0.14350000023841858,Square,0.0244
666,0.22849999368190765,-0.1177000030875206,Square,0.0244
667,0.22849999368190765,-0.09189999848604202,Square,0.0244
668,0.22849999368190765,-0.06610000133514404,Square,0.0244
669,0.25429999828338623,-0.14350000023841858,Square,0.0244
670,0.25429999828338623,-0.1177000030875206,Square,0.0244
671,0.25429999828338623,-0.09189999848604202,Square,0.0244
672,0.25429999828338623,-0.06610000133514404,Square,0.0244
673,0.2816999852657318,-0.14350000023841858,Square,0.0244
674,0.2816999852657318,-0.1177000030875206,Square,0.0244
675,0.2816999852657318,-0.09189999848604202,Square,0.0244
676,0.2816999852657318,-0.06610000133514404,Square,0.0244
677,0.30750000476837164,-0.14350000023841858,Square,0.0244
678,0.30750000476837164,-0.1177000030875206,Square,0.0244
679,0.30750000476837164,-0.09189999848604202,Square,0.0244
680,0.30750000476837164,-0.06610000133514404,Square,0.0244
681,0.33329999446868896,-0.14350000023841858,Square,0.0244
682,0.33329999446868896,-0.1177000030875206,Square,0.0244
683,0.33329999446868896,-0.09189999848604202,Square,0.0244
684,0.33329999446868896,-0.06610000133514404,Square,0.0244
685,0.35910001397132874,-0.14350000023841858,Square,0.0244
686,0.35910001397132874,-0.1177000030875206,Square,0.0244
687,0.35910001397132874,-0.09189999848604202,Square,0.0244
688,0.35910001397132874,-0.06610000133514404,Square,0.0244
689,0.3865000009536743,-0.14350000023841858,Square,0.0244
690,0.3865000009536743,-0.1177000030875206,Square,0.0244
691,0.3865000009536743,-0.09189999848604202,Square,0.0244
692,0.3865000009536743,-0.06610000133514404,Square,0.0244
693,0.4122999906539917,-0.14350000023841858,Square,0.0244
694,0.4122999906539917,-0.1177000030875206,Square,0.0244
695,0.4122999906539917,-0.09189999848604202,Square,0.0244
696,0.4122999906539917,-0.06610000133514404,Square,0.0244
697,0.43810001015663147,-0.14350000023841858,Square,0.0244
698,0.43810001015663147,-0.1177000030875206,Square,0.0244
699,0.43810001015663147,-0.09189999848604202,Square,0.0244
700,0.43810001015663147,-0.06610000133514404,Square,0.0244
701,0.46389999985694885,-0.14350000023841858,Square,0.0244
702,0.46389999985694885,-0.1177000030875206,Square,0.0244
703,0.46389999985694885,-0.09189999848604202,Square,0.0244
704,0.46389999985694885,-0.06610000133514404,Square,0.0244
705,0.49729999899864197,-0.14350000023841858,Square,0.0244
706,0.49729999899864197,-0.1177000030875206,Square,0.0244
707,0.49729999899864197,-0.09189999848604202,Square,0.0244
708,0.49729999899864197,-0.06610000133514404,Square,0.0244
709,0.5231000185012817,-0.14350000023841858,Square,0.0244
710,0.5231000185012817,-0.1177000030875206,Square,0.0244
711,0.5231000185012817,-0.09189999848604202,Square,0.0244
712,0.5231000185012817,-0.06610000133514404,Square,0.0244
713,0.5489000082015991,-0.14350000023841858,Square,0.0244
714,0.5489000082015991,-0.1177000030875206,Square,0.0244
715,0.5489000082015991,-0.09189999848604202,Square,0.0244
716,0.5489000082015991,-0.06610000133514404,Square,0.0244
717,0.5746999979019165,-0.14350000023841858,Square,0.0244
718,0.5746999979019165,-0.1177000030875206,Square,0.0244
719,0.5746999979019165,-0.09189999848604202,Square,0.0244
720,0.5746999979019165,-0.06610000133514404,Square,0.0244
721,-0.5746999979019165,-0.03869999945163727,Square,0.0244
722,-0.5746999979019165,-0.012900000438094139,Square,0.0244
723,-0.5746999979019165,0.012900000438094139,Square,0.0244
724,-0.5746999979019165,0.03869999945163727,Square,0.0244
725,-0.5489000082015991,-0.03869999945163727,Square,0.0244
726,-0.5489000082015991,-0.012900000438094139,Square,0.0244
727,-0.5489000082015991,0.012900000438094139,Square,0.0244
728,-0.5489000082015991,0.03869999945163727,Square,0.0244
729,-0.5231000185012817,-0.03869999945163727,Square,0.0244
730,-0.5231000185012817,-0.012900000438094139,Square,0.0244
731,-0.5231000185012817,0.012900000438094139,Square,0.0244
732,-0.5231000185012817,0.03869999945163727,Square,0.0244
733,-0.49729999899864197,-0.03869999945163727,Square,0.0244
734,-0.49729999899864197,-0.012900000438094139,Square,0.0244
735,-0.49729999899864197,0.012900000438094139,Square,0.0244
736,-0.49729999899864197,0.03869999945163727,Square,0.0244
737,-0.46389999985694885,-0.03869999945163727,Square,0.0244
738,-0.46389999985694885,-0.012900000438094139,Square,0.0244
739,-0.46389999985694885,0.012900000438094139,Square,0.0244
740,-0.46389999985694885,0.03869999945163727,Square,0.0244
741,-0.43810001015663147,-0.03869999945163727,Square,0.0244
742,-0.43810001015663147,-0.012900000438094139,Square,0.0244
743,-0.43810001015663147,0.012900000438094139,Square,0.0244
744,-0.43810001015663147,0.03869999945163727,Square,0.0244
745,-0.4122999906539917,-0.03869999945163727,Square,0.0244
746,-0.4122999906539917,-0.012900000438094139,Square,0.0244
747,-0.4122999906539917,0.012900000438094139,Square,0.0244
748,-0.4122999906539917,0.03869999945163727,Square,0.0244
749,-0.3865000009536743,-0.03869999945163727,Square,0.0244
750,-0.3865000009536743,-0.012900000438094139,Square,0.0244
751,-0.3865000009536743,0.012900000438094139,Square,0.0244
752,-0.3865000009536743,0.03869999945163727,Square,0.0244
753,-0.35910001397132874,-0.03869999945163727,Square,0.0244
754,-0.35910001397132874,-0.012900000438094139,Square,0.0244
755,-0.35910001397132874,0.012900000438094139,Square,0.0244
756,-0.35910001397132874,0.03869999945163727,Square,0.0244
757,-0.33329999446868896,-0.03869999945163727,Square,0.0244
758,-0.33329999446868896,-0.012900000438094139,Square,0.0244
759,-0.33329999446868896,0.012900000438094139,Square,0.0244
760,-0.33329999446868896,0.03869999945163727,Square,0.0244
761,-0.30750000476837164,-0.03869999945163727,Square,0.0244
762,-0.30750000476837164,-0.012900000438094139,Square,0.0244
763,-0.30750000476837164,0.012900000438094139,Square,0.0244
764,-0.30750000476837164,0.03869999945163727,Square,0.0244
765,-0.2816999852657318,-0.03869999945163727,Square,0.0244
766,-0.2816999852657318,-0.012900000438094139,Square,0.0244
767,-0.2816999852657318,0.012900000438094139,Square,0.0244
768,-0.2816999852657318,0.03869999945163727,Square,0.0244
769,-0.25429999828338623,-0.03869999945163727,Square,0.0244
770,-0.25429999828338623,-0.012900000438094139,Square,0.0244
771,-0.25429999828338623,0.012900000438094139,Square,0.0244
772,-0.25429999828338623,0.03869999945163727,Square,0.0244
773,-0.22849999368190765,-0.03869999945163727,Square,0.0244
774,-0.22849999368190765,-0.012900000438094139,Square,0.0244
775,-0.22849999368190765,0.012900000438094139,Square,0.0244
776,-0.22849999368190765,0.03869999945163727,Square,0.0244
777,-0.20270000398159027,-0.03869999945163727,Square,0.0244
778,-0.20270000398159027,-0.012900000438094139,Square,0.0244
779,-0.20270000398159027,0.012900000438094139,Square,0.0244
780,-0.20270000398159027,0.03869999945163727,Square,0.0244
781,-0.1768999993801117,-0.03869999945163727,Square,0.0244
782,-0.1768999993801117,-0.012900000438094139,Square,0.0244
783,-0.1768999993801117,0.012900000438094139,Square,0.0244
784,-0.1768999993801117,0.03869999945163727,Square,0.0244
785,-0.14350000023841858,-0.03869999945163727,Square,0.0244
786,-0.14350000023841858,-0.012900000438094139,Square,0.0244
787,-0.14350000023841858,0.012900000438094139,Square,0.0244
788,-0.14350000023841858,0.03869999945163727,Square,0.0244
789,-0.1177000030875206,-0.03869999945163727,Square,0.0244
790,-0.1177000030875206,-0.012900000438094139,Square,0.0244
791,-0.1177000030875206,0.012900000438094139,Square,0.0244
792,-0.1177000030875206,0.03869999945163727,Square,0.0244
793,-0.09189999848604202,-0.03869999945163727,Square,0.0244
794,-0.09189999848604202,-0.012900000438094139,Square,0.0244
795,-0.09189999848604202,0.012900000438094139,Square,0.0244
796,-0.09189999848604202,0.03869999945163727,Square,0.0244
797,-0.06610000133514404,-0.03869999945163727,Square,0.0244
798,-0.06610000133514404,-0.012900000438094139,Square,0.0244
799,-0.06610000133514404,0.012900000438094139,Square,0.0244
800,-0.06610000133514404,0.03869999945163727,Square,0.0244
801,-0.03869999945163727,-0.03869999945163727,Square,0.0244
802,-0.03869999945163727,-0.012900000438094139,Square,0.0244
803,-0.03869999945163727,0.012900000438094139,Square,0.0244
804,-0.03869999945163727,0.03869999945163727,Square,0.0244
805,-0.012900000438094139,-0.03869999945163727,Square,0.0244
806,-0.012900000438094139,-0.012900000438094139,Square,0.0244
807,-0.012900000438094139,0.012900000438094139,Square,0.0244
808,-0.012900000438094139,0.03869999945163727,Square,0.0244
809,0.012900000438094139,-0.03869999945163727,Square,0.0244
810,0.012900000438094139,-0.012900000438094139,Square,0.0244
811,0.012900000438094139,0.012900000438094139,Square,0.0244
812,0.012900000438094139,0.03869999945163727,Square,0.0244
813,0.03869999945163727,-0.03869999945163727,Square,0.0244
814,0.03869999945163727,-0.012900000438094139,Square,0.0244
815,0.03869999945163727,0.012900000438094139,Square,0.0244
816,0.03869999945163727,0.03869999945163727,Square,0.0244
817,0.06610000133514404,-0.03869999945163727,Square,0.0244
818,0.06610000133514404,-0.012900000438094139,Square,0.0244
819,0.06610000133514404,0.012900000438094139,Square,0.0244
820,0.06610000133514404,0.03869999945163727,Square,0.0244
821,0.09189999848604202,-0.03869999945163727,Square,0.0244
822,0.09189999848604202,-0.012900000438094139,Square,0.0244
823,0.09189999848604202,0.012900000438094139,Square,0.0244
824,0.09189999848604202,0.03869999945163727,Square,0.0244
825,0.1177000030875206,-0.03869999945163727,Square,0.0244
826,0.1177000030875206,-0.012900000438094139,Square,0.0244
827,0.1177000030875206,0.012900000438094139,Square,0.0244
828,0.1177000030875206,0.03869999945163727,Square,0.0244
829,0.14350000023841858,-0.03869999945163727,Square,0.0244
830,0.14350000023841858,-0.012900000438094139,Square,0.0244
831,0.14350000023841858,0.012900000438094139,Square,0.0244
832,0.14350000023841858,0.03869999945163727,Square,0.0244
833,0.1768999993801117,-0.03869999945163727,Square,0.0244
834,0.1768999993801117,-0.012900000438094139,Square,0.0244
835,0.1768999993801117,0.012900000438094139,Square,0.0244
836,0.1768999993801117,0.03869999945163727,Square,0.0244
837,0.20270000398159027,-0.03869999945163727,Square,0.0244
838,0.20270000398159027,-0.012900000438094139,Square,0.0244
839,0.20270000398159027,0.012900000438094139,Square,0.0244
840,0.20270000398159027,0.03869999945163727,Square,0.0244
841,0.22849999368190765,-0.03869999945163727,Square,0.0244
842,0.22849999368190765,-0.012900000438094139,Square,0.0244
843,0.22849999368190765,0.012900000438094139,Square,0.0244
844,0.22849999368190765,0.03869999945163727,Square,0.0244
845,0.25429999828338623,-0.03869999945163727,Square,0.0244
846,0.25429999828338623,-0.012900000438094139,Square,0.0244
847,0.25429999828338623,0.012900000438094139,Square,0.0244
848,0.25429999828338623,0.03869999945163727,Square,0.0244
849,0.2816999852657318,-0.03869999945163727,Square,0.0244
850,0.2816999852657318,-0.012900000438094139,Square,0.0244
851,0.2816999852657318,0.012900000438094139,Square,0.0244
852,0.2816999852657318,0.03869999945163727,Square,0.0244
853,0.30750000476837164,-0.03869999945163727,Square,0.0244
854,0.30750000476837164,-0.012900000438094139,Square,0.0244
855,0.30750000476837164,0.012900000438094139,Square,0.0244
856,0.30750000476837164,0.03869999945163727,Square,0.0244
857,0.33329999446868896,-0.03869999945163727,Square,0.0244
858,0.33329999446868896,-0.012900000438094139,Square,0.0244
859,0.33329999446868896,0.012900000438094139,Square,0.0244
860,0.33329999446868896,0.03869999945163727,Square,0.0244
861,0.35910001397132874,-0.03869999945163727,Square,0.0244
862,0.35910001397132874,-0.012900000438094139,Square,0.0244
863,0.35910001397132874,0.012900000438094139,Square,0.0244
864,0.35910001397132874,0.03869999945163727,Square,0.0244
865,0.3865000009536743,-0.03869999945163727,Square,0.0244
866,0.3865000009536743,-0.012900000438094139,Square,0.0244
867,0.3865000009536743,0.012900000438094139,Square,0.0244
868,0.3865000009536743,0.03869999945163727,Square,0.0244
869,0.4122999906539917,-0.03869999945163727,Square,0.0244
870,0.4122999906539917,-0.012900000438094139,Square,0.0244
871,0.4122999906539917,0.012900000438094139,Square,0.0244
872,0.4122999906539917,0.03869999945163727,Square,0.0244
873,0.43810001015663147,-0.03869999945163727,Square,0.0244
874,0.43810001015663147,-0.012900000438094139,Square,0.0244
875,0.43810001015663147,0.012900000438094139,Square,0.0244
876,0.43810001015663147,0.03869999945163727,Square,0.0244
877,0.46389999985694885,-0.03869999945163727,Square,0.0244
878,0.46389999985694885,-0.012900000438094139,Square,0.0244
879,0.46389999985694885,0.012900000438094139,Square,0.0244
880,0.46389999985694885,0.03869999945163727,Square,0.0244
881,0.49729999899864197,-0.03869999945163727,Square,0.0244
882,0.49729999899864197,-0.012900000438094139,Square,0.0244
883,0.49729999899864197,0.012900000438094139,Square,0.0244
884,0.49729999899864197,0.03869999945163727,Square,0.0244
885,0.5231000185012817,-0.03869999945163727,Square,0.0244
886,0.5231000185012817,-0.012900000438094139,Square,0.0244
887,0.5231000185012817,0.012900000438094139,Square,0.0244
888,0.5231000185012817,0.03869999945163727,Square,0.0244
889,0.5489000082015991,-0.03869999945163727,Square,0.0244
890,0.5489000082015991,-0.012900000438094139,Square,0.0244
891,0.5489000082015991,0.012900000438094139,Square,0.0244
892,0.5489000082015991,0.03869999945163727,Square,0.0244
893,0.5746999979019165,-0.03869999945163727,Square,0.0244
894,0.5746999979019165,-0.012900000438094139,Square,0.0244
895,0.5746999979019165,0.012900000438094139,Square,0.0244
896,0.5746999979019165,0.03869999945163727,Square,0.0244
897,-0.5746999979019165,0.06610000133514404,Square,0.0244
898,-0.5746999979019165,0.09189999848604202,Square,0.0244
899,-0.5746999979019165,0.1177000030875206,Square,0.0244
900,-0.5746999979019165,0.14350000023841858,Square,0.0244
901,-0.5489000082015991,0.06610000133514404,Square,0.0244
902,-0.5489000082015991,0.09189999848604202,Square,0.0244
903,-0.5489000082015991,0.1177000030875206,Square,0.0244
904,-0.5489000082015991,0.14350000023841858,Square,0.0244
905,-0.5231000185012817,0.06610000133514404,Square,0.0244
906,-0.5231000185012817,0.09189999848604202,Square,0.0244
907,-0.5231000185012817,0.1177000030875206,Square,0.0244
908,-0.5231000185012817,0.14350000023841858,Square,0.0244
909,-0.49729999899864197,0.06610000133514404,Square,0.0244
910,-0.49729999899864197,0.09189999848604202,Square,0.0244
911,-0.49729999899864197,0.1177000030875206,Square,0.0244
912,-0.49729999899864197,0.14350000023841858,Square,0.0244
913,-0.46389999985694885,0.06610000133514404,Square,0.0244
914,-0.46389999985694885,0.09189999848604202,Square,0.0244
915,-0.46389999985694885,0.1177000030875206,Square,0.0244
916,-0.46389999985694885,0.14350000023841858,Square,0.0244
917,-0.43810001015663147,0.06610000133514404,Square,0.0244
918,-0.43810001015663147,0.09189999848604202,Square,0.0244
919,-0.43810001015663147,0.1177000030875206,Square,0.0244
920,-0.43810001015663147,0.14350000023841858,Square,0.0244
921,-0.4122999906539917,0.06610000133514404,Square,0.0244
922,-0.4122999906539917,0.09189999848604202,Square,0.0244
923,-0.4122999906539917,0.1177000030875206,Square,0.0244
924,-0.4122999906539917,0.14350000023841858,Square,0.0244
925,-0.3865000009536743,0.06610000133514404,Square,0.0244
926,-0.3865000009536743,0.09189999848604202,Square,0.0244
927,-0.3865000009536743,0.1177000030875206,Square,0.0244
928,-0.3865000009536743,0.14350000023841858,Square,0.0244
929,-0.35910001397132874,0.06610000133514404,Square,0.0244
930,-0.35910001397132874,0.09189999848604202,Square,0.0244
931,-0.35910001397132874,0.1177000030875206,Square,0.0244
932,-0.35910001397132874,0.14350000023841858,Square,0.0244
933,-0.33329999446868896,0.06610000133514404,Square,0.0244
934,-0.33329999446868896,0.09189999848604202,Square,0.0244
935,-0.33329999446868896,0.1177000030875206,Square,0.0244
936,-0.33329999446868896,0.14350000023841858,Square,0.0244
937,-0.30750000476837164,0.06610000133514404,Square,0.0244
938,-0.30750000476837164,0.09189999848604202,Square,0.0244
939,-0.30750000476837164,0.1177000030875206,Square,0.0244
940,-0.30750000476837164,0.14350000023841858,Square,0.0244
941,-0.2816999852657318,0.06610000133514404,Square,0.0244
942,-0.2816999852657318,0.09189999848604202,Square,0.0244
943,-0.2816999852657318,0.1177000030875206,Square,0.0244
944,-0.2816999852657318,0.14350000023841858,Square,0.0244
945,-0.25429999828338623,0.06610000133514404,Square,0.0244
946,-0.25429999828338623,0.09189999848604202,Square,0.0244
947,-0.25429999828338623,0.1177000030875206,Square,0.0244
948,-0.25429999828338623,0.14350000023841858,Square,0.0244
